,Overs,Mdns,Runs,Wkts,Econ,Ave,SR,Opposition,Ground,Bowler
6122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Dhaka,MS Dhoni 
6123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Bangladesh,Dhaka,MS Dhoni 
6124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Dhaka,MS Dhoni 
6125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Bangladesh,Dhaka,MS Dhoni 
6126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Dhaka,MS Dhoni 
6127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v South Africa,Jaipur,MS Dhoni 
6128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v South Africa,Gwalior,MS Dhoni 
6129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v South Africa,Ahmedabad,MS Dhoni 
6130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Bangladesh,Dambulla,MS Dhoni 
6131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Dambulla,MS Dhoni 
6132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Dambulla,MS Dhoni 
6133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Dambulla,MS Dhoni 
6134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Dambulla,MS Dhoni 
6135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Dambulla,MS Dhoni 
6136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Dambulla,MS Dhoni 
6137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Dambulla,MS Dhoni 
6138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Dambulla,MS Dhoni 
6139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Visakhapatnam,MS Dhoni 
6140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v South Africa,Durban,MS Dhoni 
6141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v South Africa,Johannesburg,MS Dhoni 
6142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v South Africa,Cape Town,MS Dhoni 
6143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v South Africa,Port Elizabeth,MS Dhoni 
6144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v South Africa,Centurion,MS Dhoni 
6145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Bangladesh,Dhaka,MS Dhoni 
6146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Bengaluru,MS Dhoni 
6147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Ireland,Bengaluru,MS Dhoni 
6148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Netherlands,Delhi,MS Dhoni 
6149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v South Africa,Nagpur,MS Dhoni 
6150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Chennai,MS Dhoni 
6151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Ahmedabad,MS Dhoni 
6152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Mohali,MS Dhoni 
6153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Mumbai,MS Dhoni 
6154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Chester-le-Street,MS Dhoni 
6155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Southampton,MS Dhoni 
6156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,The Oval,MS Dhoni 
6157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Lord's,MS Dhoni 
6158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Cardiff,MS Dhoni 
6159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Hyderabad (Deccan),MS Dhoni 
6160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Delhi,MS Dhoni 
6161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Mohali,MS Dhoni 
6162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Mumbai,MS Dhoni 
6163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Kolkata,MS Dhoni 
6164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Melbourne,MS Dhoni 
6165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Perth,MS Dhoni 
6166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Adelaide,MS Dhoni 
6167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Adelaide,MS Dhoni 
6168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Brisbane,MS Dhoni 
6169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Sydney,MS Dhoni 
6170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Hobart,MS Dhoni 
6171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Dhaka,MS Dhoni 
6172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Bangladesh,Dhaka,MS Dhoni 
6173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Dhaka,MS Dhoni 
6174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Hambantota,MS Dhoni 
6175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Hambantota,MS Dhoni 
6176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Colombo (RPS),MS Dhoni 
6177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Colombo (RPS),MS Dhoni 
6178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Pallekele,MS Dhoni 
6179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Chennai,MS Dhoni 
6180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Kolkata,MS Dhoni 
6181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Delhi,MS Dhoni 
6182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Rajkot,MS Dhoni 
6183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Kochi,MS Dhoni 
6184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Ranchi,MS Dhoni 
6185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Mohali,MS Dhoni 
6186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Dharamsala,MS Dhoni 
6187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v South Africa,Cardiff,MS Dhoni 
6188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,The Oval,MS Dhoni 
6189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Birmingham,MS Dhoni 
6190,4.0,0.0,17.0,0.0,4.25,0.0,0.0,v Sri Lanka,Cardiff,MS Dhoni 
6191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Birmingham,MS Dhoni 
6192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Kingston,MS Dhoni 
6193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Port of Spain,MS Dhoni 
6194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Pune,MS Dhoni 
6195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Jaipur,MS Dhoni 
6196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Mohali,MS Dhoni 
6197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Ranchi,MS Dhoni 
6198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Nagpur,MS Dhoni 
6199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Bengaluru,MS Dhoni 
6200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Kochi,MS Dhoni 
6201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Visakhapatnam,MS Dhoni 
6202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Kanpur,MS Dhoni 
6203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v South Africa,Johannesburg,MS Dhoni 
6204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v South Africa,Durban,MS Dhoni 
6205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v South Africa,Centurion,MS Dhoni 
6206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Napier,MS Dhoni 
6207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Hamilton,MS Dhoni 
6208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Auckland,MS Dhoni 
6209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Hamilton,MS Dhoni 
6210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Wellington,MS Dhoni 
6211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Cardiff,MS Dhoni 
6212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Nottingham,MS Dhoni 
6213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Birmingham,MS Dhoni 
6214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Leeds,MS Dhoni 
6215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Kochi,MS Dhoni 
6216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Delhi,MS Dhoni 
6217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Dharamsala,MS Dhoni 
6218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Melbourne,MS Dhoni 
6219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Brisbane,MS Dhoni 
6220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Sydney,MS Dhoni 
6221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Perth,MS Dhoni 
6222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Adelaide,MS Dhoni 
6223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v South Africa,Melbourne,MS Dhoni 
6224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v U.A.E.,Perth,MS Dhoni 
6225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Perth,MS Dhoni 
6226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Ireland,Hamilton,MS Dhoni 
6227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Zimbabwe,Auckland,MS Dhoni 
6228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Bangladesh,Melbourne,MS Dhoni 
6229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Sydney,MS Dhoni 
6230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Bangladesh,Dhaka,MS Dhoni 
6231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Bangladesh,Dhaka,MS Dhoni 
6232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Bangladesh,Dhaka,MS Dhoni 
6233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v South Africa,Kanpur,MS Dhoni 
6234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v South Africa,Indore,MS Dhoni 
6235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v South Africa,Rajkot,MS Dhoni 
6236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v South Africa,Chennai,MS Dhoni 
6237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v South Africa,Mumbai,MS Dhoni 
6238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Perth,MS Dhoni 
6239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Brisbane,MS Dhoni 
6240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Melbourne,MS Dhoni 
6241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Canberra,MS Dhoni 
6242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Sydney,MS Dhoni 
6243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Zimbabwe,Harare,MS Dhoni 
6244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Zimbabwe,Harare,MS Dhoni 
6245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Zimbabwe,Harare,MS Dhoni 
6246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Dharamsala,MS Dhoni 
6247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Delhi,MS Dhoni 
6248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Mohali,MS Dhoni 
6249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Ranchi,MS Dhoni 
6250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Visakhapatnam,MS Dhoni 
6251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Pune,MS Dhoni 
6252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Cuttack,MS Dhoni 
6253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Kolkata,MS Dhoni 
6254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Birmingham,MS Dhoni 
6255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,The Oval,MS Dhoni 
6256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v South Africa,The Oval,MS Dhoni 
6257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Bangladesh,Birmingham,MS Dhoni 
6258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,The Oval,MS Dhoni 
6259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Port of Spain,MS Dhoni 
6260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Port of Spain,MS Dhoni 
6261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,North Sound,MS Dhoni 
6262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,North Sound,MS Dhoni 
6263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Kingston,MS Dhoni 
6264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Dambulla,MS Dhoni 
6265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Pallekele,MS Dhoni 
6266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Pallekele,MS Dhoni 
6267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Colombo (RPS),MS Dhoni 
6268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Colombo (RPS),MS Dhoni 
6269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Chennai,MS Dhoni 
6270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Kolkata,MS Dhoni 
6271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Indore,MS Dhoni 
6272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Bengaluru,MS Dhoni 
6273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Nagpur,MS Dhoni 
6274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Mumbai,MS Dhoni 
6275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Pune,MS Dhoni 
6276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Kanpur,MS Dhoni 
6277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Dharamsala,MS Dhoni 
6278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Mohali,MS Dhoni 
6279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Visakhapatnam,MS Dhoni 
6280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v South Africa,Durban,MS Dhoni 
6281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v South Africa,Centurion,MS Dhoni 
6282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v South Africa,Cape Town,MS Dhoni 
6283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v South Africa,Johannesburg,MS Dhoni 
6284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v South Africa,Port Elizabeth,MS Dhoni 
6285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v South Africa,Centurion,MS Dhoni 
6286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Nottingham,MS Dhoni 
6287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Lord's,MS Dhoni 
6288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Leeds,MS Dhoni 
6289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Hong Kong,Dubai (DSC),MS Dhoni 
6290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Dubai (DSC),MS Dhoni 
6291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Bangladesh,Dubai (DSC),MS Dhoni 
6292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Dubai (DSC),MS Dhoni 
6293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Afghanistan,Dubai (DSC),MS Dhoni 
6294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Bangladesh,Dubai (DSC),MS Dhoni 
6295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Guwahati,MS Dhoni 
6296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Visakhapatnam,MS Dhoni 
6297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Pune,MS Dhoni 
6298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Mumbai (BS),MS Dhoni 
6299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Thiruvananthapuram,MS Dhoni 
6300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Sydney,MS Dhoni 
6301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Adelaide,MS Dhoni 
6302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Melbourne,MS Dhoni 
6303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Napier,MS Dhoni 
6304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Mount Maunganui,MS Dhoni 
6305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Wellington,MS Dhoni 
6306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Hyderabad (Deccan),MS Dhoni 
6307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Nagpur,MS Dhoni 
6308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Ranchi,MS Dhoni 
6309,6.0,0.0,23.0,0.0,3.83,0.0,0.0,v Australia,Melbourne,Vijay Shankar
6310,4.0,0.0,19.0,0.0,4.75,0.0,0.0,v New Zealand,Napier,Vijay Shankar
6311,2.0,0.0,17.0,0.0,8.5,0.0,0.0,v New Zealand,Mount Maunganui,Vijay Shankar
6312,4.0,0.0,19.0,0.0,4.75,0.0,0.0,v New Zealand,Wellington,Vijay Shankar
6313,3.0,0.0,22.0,0.0,7.33,0.0,0.0,v Australia,Hyderabad (Deccan),Vijay Shankar
6314,1.3,0.0,15.0,2.0,10.0,7.5,4.5,v Australia,Nagpur,Vijay Shankar
6315,8.0,0.0,44.0,0.0,5.5,0.0,0.0,v Australia,Ranchi,Vijay Shankar
6316,5.0,0.0,29.0,0.0,5.8,0.0,0.0,v Australia,Mohali,Vijay Shankar
6317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Delhi,Vijay Shankar
6318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Zimbabwe,Harare,K. L. Rahul
6319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Zimbabwe,Harare,K. L. Rahul
6320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Zimbabwe,Harare,K. L. Rahul
6321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Pune,K. L. Rahul
6322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Cuttack,K. L. Rahul
6323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Kolkata,K. L. Rahul
6324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Dambulla,K. L. Rahul
6325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Pallekele,K. L. Rahul
6326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Pallekele,K. L. Rahul
6327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Colombo (RPS),K. L. Rahul
6328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Nottingham,K. L. Rahul
6329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Lord's,K. L. Rahul
6330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Afghanistan,Dubai (DSC),K. L. Rahul
6331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Mohali,K. L. Rahul
6332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Visakhapatnam,Shikhar Dhawan
6333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Port of Spain,Shikhar Dhawan
6334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Port of Spain,Shikhar Dhawan
6335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,North Sound,Shikhar Dhawan
6336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Kingston,Shikhar Dhawan
6337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v South Africa,Cardiff,Shikhar Dhawan
6338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,The Oval,Shikhar Dhawan
6339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Birmingham,Shikhar Dhawan
6340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Cardiff,Shikhar Dhawan
6341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Birmingham,Shikhar Dhawan
6342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Kingston,Shikhar Dhawan
6343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Kingston,Shikhar Dhawan
6344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Port of Spain,Shikhar Dhawan
6345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Port of Spain,Shikhar Dhawan
6346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Port of Spain,Shikhar Dhawan
6347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Zimbabwe,Harare,Shikhar Dhawan
6348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Zimbabwe,Harare,Shikhar Dhawan
6349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Zimbabwe,Harare,Shikhar Dhawan
6350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Zimbabwe,Bulawayo,Shikhar Dhawan
6351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Pune,Shikhar Dhawan
6352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Jaipur,Shikhar Dhawan
6353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Mohali,Shikhar Dhawan
6354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Ranchi,Shikhar Dhawan
6355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Nagpur,Shikhar Dhawan
6356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Bengaluru,Shikhar Dhawan
6357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Kochi,Shikhar Dhawan
6358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Visakhapatnam,Shikhar Dhawan
6359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Kanpur,Shikhar Dhawan
6360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v South Africa,Johannesburg,Shikhar Dhawan
6361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v South Africa,Durban,Shikhar Dhawan
6362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v South Africa,Centurion,Shikhar Dhawan
6363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Napier,Shikhar Dhawan
6364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Hamilton,Shikhar Dhawan
6365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Auckland,Shikhar Dhawan
6366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Wellington,Shikhar Dhawan
6367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Bangladesh,Fatullah,Shikhar Dhawan
6368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Fatullah,Shikhar Dhawan
6369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Dhaka,Shikhar Dhawan
6370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Afghanistan,Dhaka,Shikhar Dhawan
6371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Cardiff,Shikhar Dhawan
6372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Nottingham,Shikhar Dhawan
6373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Birmingham,Shikhar Dhawan
6374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Leeds,Shikhar Dhawan
6375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Kochi,Shikhar Dhawan
6376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Delhi,Shikhar Dhawan
6377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Dharamsala,Shikhar Dhawan
6378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Cuttack,Shikhar Dhawan
6379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Ahmedabad,Shikhar Dhawan
6380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Hyderabad (Deccan),Shikhar Dhawan
6381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Melbourne,Shikhar Dhawan
6382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Brisbane,Shikhar Dhawan
6383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Australia,Sydney,Shikhar Dhawan
6384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Perth,Shikhar Dhawan
6385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Adelaide,Shikhar Dhawan
